30-04-15,"13:54:31,237",DEBUG,[1000000007745575],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745575
30-04-15,"13:54:32,181",DEBUG,[1000000007745576],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745576
30-04-15,"13:54:32,883",DEBUG,[1000000007745577],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745577
30-04-15,"13:54:33,236",DEBUG,[1000000007745578],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745578
30-04-15,"13:54:34,156",DEBUG,[1000000007745579],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745579
30-04-15,"13:54:35,002",DEBUG,[1000000007745580],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745580
30-04-15,"13:54:35,297",DEBUG,[1000000007745581],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745581
30-04-15,"13:54:36,406",DEBUG,[1000000007745582],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745582
30-04-15,"13:54:44,111",DEBUG,[1000000007745583],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745583
30-04-15,"13:54:45,631",DEBUG,[1000000007745584],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745584
30-04-15,"13:54:45,978",DEBUG,[1000000007745585],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745585
30-04-15,"13:54:48,010",DEBUG,[1000000007745586],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745586
30-04-15,"13:54:48,615",DEBUG,[1000000007745587],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745587
30-04-15,"13:54:48,778",DEBUG,[1000000007745588],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745588
30-04-15,"13:54:49,437",DEBUG,[1000000007745589],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745589
30-04-15,"13:54:50,211",DEBUG,[1000000007745590],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745590
30-04-15,"13:54:50,655",DEBUG,[1000000007745591],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745591
30-04-15,"13:54:50,997",DEBUG,[1000000007745592],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745592
30-04-15,"13:54:53,225",DEBUG,[1000000007745593],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745593
30-04-15,"13:54:53,748",DEBUG,[1000000007745594],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745594
30-04-15,"13:54:55,486",DEBUG,[1000000007745595],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745595
30-04-15,"13:54:55,543",DEBUG,[1000000007745596],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745596
30-04-15,"13:54:56,004",DEBUG,[1000000007745597],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745597
30-04-15,"13:54:57,121",DEBUG,[1000000007745598],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745598
30-04-15,"13:54:57,983",DEBUG,[1000000007745599],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745599
30-04-15,"13:54:58,766",DEBUG,[1000000007745600],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745600
30-04-15,"13:55:00,698",DEBUG,[1000000007745601],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745601
30-04-15,"13:55:00,969",DEBUG,[1000000007745602],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745602
30-04-15,"13:55:01,516",DEBUG,[1000000007745603],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745603
30-04-15,"13:55:03,869",DEBUG,[1000000007745604],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745604
30-04-15,"13:55:04,723",DEBUG,[1000000007745605],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745605
30-04-15,"13:55:04,764",DEBUG,[1000000007745606],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745606
30-04-15,"13:55:05,015",DEBUG,[1000000007745607],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745607
30-04-15,"13:55:05,785",DEBUG,[1000000007745608],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745608
30-04-15,"13:55:07,047",DEBUG,[1000000007745609],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745609
30-04-15,"13:55:08,126",DEBUG,[1000000007745610],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745610
30-04-15,"13:55:08,567",DEBUG,[1000000007745611],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745611
30-04-15,"13:55:09,420",DEBUG,[1000000007745612],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745612
30-04-15,"13:55:11,380",DEBUG,[1000000007745613],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745613
30-04-15,"13:55:11,445",DEBUG,[1000000007745614],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745614
30-04-15,"13:55:12,325",DEBUG,[1000000007745615],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745615
30-04-15,"13:55:12,888",DEBUG,[1000000007745616],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745616
30-04-15,"13:55:13,826",DEBUG,[1000000007745617],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745617
30-04-15,"13:55:15,831",DEBUG,[1000000007745618],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745618
30-04-15,"13:55:15,921",DEBUG,[1000000007745619],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745619
30-04-15,"13:55:16,252",DEBUG,[1000000007745620],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745620
