Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"11:36:38.136",,INFO,[1000000007743986],lop.AbstractLopService,Time taken (LOP:getAvailability): 3006 ms ,,,,,
22-04-15,"11:36:48.605",,INFO,[1000000007743986],lop.AbstractLopService,Time taken (LOP:getAvailability): 10458 ms ,,,,,
22-04-15,"11:36:24.943",,INFO,[1000000007743987],lop.AbstractLopService,Time taken (LOP:getAvailability): 9191 ms ,,,,,
22-04-15,"11:36:28.605",,INFO,[1000000007743987],lop.AbstractLopService,Time taken (LOP:getAvailability): 3651 ms ,,,,,
22-04-15,"11:36:38.250",,INFO,[1000000007743988],lop.AbstractLopService,Time taken (LOP:getAvailability): 3109 ms ,,,,,
22-04-15,"11:36:48.991",,INFO,[1000000007743988],lop.AbstractLopService,Time taken (LOP:getAvailability): 10731 ms ,,,,,
22-04-15,"11:36:24.907",,INFO,[1000000007743989],lop.AbstractLopService,Time taken (LOP:getAvailability): 9197 ms ,,,,,
22-04-15,"11:36:28.506",,INFO,[1000000007743989],lop.AbstractLopService,Time taken (LOP:getAvailability): 3591 ms ,,,,,
22-04-15,"11:36:38.730",,INFO,[1000000007743990],lop.AbstractLopService,Time taken (LOP:getAvailability): 3433 ms ,,,,,
22-04-15,"11:36:49.894",,INFO,[1000000007743990],lop.AbstractLopService,Time taken (LOP:getAvailability): 11144 ms ,,,,,
22-04-15,"11:36:38.724",,INFO,[1000000007743991],lop.AbstractLopService,Time taken (LOP:getAvailability): 3153 ms ,,,,,
22-04-15,"11:36:49.593",,INFO,[1000000007743991],lop.AbstractLopService,Time taken (LOP:getAvailability): 10852 ms ,,,,,
22-04-15,"11:36:28.417",,INFO,[1000000007743992],lop.AbstractLopService,Time taken (LOP:getAvailability): 7512 ms ,,,,,
22-04-15,"11:36:35.449",,INFO,[1000000007743992],lop.AbstractLopService,Time taken (LOP:getAvailability): 7024 ms ,,,,,
22-04-15,"11:36:28.383",,INFO,[1000000007743993],lop.AbstractLopService,Time taken (LOP:getAvailability): 7284 ms ,,,,,
22-04-15,"11:36:35.608",,INFO,[1000000007743993],lop.AbstractLopService,Time taken (LOP:getAvailability): 7218 ms ,,,,,
22-04-15,"11:36:28.908",,INFO,[1000000007743994],lop.AbstractLopService,Time taken (LOP:getAvailability): 7800 ms ,,,,,
22-04-15,"11:36:36.490",,INFO,[1000000007743994],lop.AbstractLopService,Time taken (LOP:getAvailability): 7576 ms ,,,,,
