Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
21-04-15,"16:36:16.362",,INFO,[1000000007716713],routing.{oee}-OEENode,Time taken (OEE:handle): 5 ,,,,
21-04-15,"16:36:16.355",,INFO,[1000000007716715],routing.{oee}-OEENode,Time taken (OEE:handle): 6 ,,,,
21-04-15,"16:36:16.340",,INFO,[1000000007716721],routing.{oee}-OEENode,Time taken (OEE:handle): 7 ,,,,
21-04-15,"16:36:16.364",,INFO,[1000000007716728],routing.{oee}-OEENode,Time taken (OEE:handle): 6 ,,,,
21-04-15,"16:36:16.386",,INFO,[1000000007716732],routing.{oee}-OEENode,Time taken (OEE:handle): 7 ,,,,
21-04-15,"16:36:16.297",,INFO,[1000000007716734],routing.{oee}-OEENode,Time taken (OEE:handle): 123 ,,,,
21-04-15,"16:36:16.649",,INFO,[1000000007731823],routing.{oee}-OEENode,Time taken (OEE:handle): 483 ,,,,
21-04-15,"16:36:16.674",,INFO,[1000000007731824],routing.{oee}-OEENode,Time taken (OEE:handle): 343 ,,,,
21-04-15,"16:36:16.667",,INFO,[1000000007731825],routing.{oee}-OEENode,Time taken (OEE:handle): 354 ,,,,
21-04-15,"16:36:17.131",,INFO,[1000000007731826],routing.{oee}-OEENode,Time taken (OEE:handle): 955 ,,,,
21-04-15,"16:36:16.659",,INFO,[1000000007731827],routing.{oee}-OEENode,Time taken (OEE:handle): 268 ,,,,
21-04-15,"16:37:09.298",,INFO,[1000000007742854],routing.{oee}-OEENode,Time taken (OEE:handle): 3605 ,,,,
21-04-15,"16:37:16.136",,INFO,[1000000007742854],routing.{oee}-OEENode,Time taken (OEE:handle): 45 ,,,,
21-04-15,"16:37:09.297",,INFO,[1000000007742855],routing.{oee}-OEENode,Time taken (OEE:handle): 3543 ,,,,
21-04-15,"16:37:16.129",,INFO,[1000000007742855],routing.{oee}-OEENode,Time taken (OEE:handle): 28 ,,,,
22-04-15,"07:37:45.781",,INFO,[1000000007743156],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:37:54.378",,INFO,[1000000007743157],routing.{oee}-OEENode,Time taken (OEE:handle): 23 ,,,,
22-04-15,"07:37:54.766",,INFO,[1000000007743158],routing.{oee}-OEENode,Time taken (OEE:handle): 21 ,,,,
22-04-15,"07:37:45.035",,INFO,[1000000007743159],routing.{oee}-OEENode,Time taken (OEE:handle): 112 ,,,,
22-04-15,"07:37:44.984",,INFO,[1000000007743160],routing.{oee}-OEENode,Time taken (OEE:handle): 61 ,,,,
22-04-15,"07:37:56.300",,INFO,[1000000007743161],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:37:55.274",,INFO,[1000000007743162],routing.{oee}-OEENode,Time taken (OEE:handle): 21 ,,,,
22-04-15,"07:37:56.890",,INFO,[1000000007743163],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:37:55.280",,INFO,[1000000007743164],routing.{oee}-OEENode,Time taken (OEE:handle): 20 ,,,,
22-04-15,"07:37:55.856",,INFO,[1000000007743165],routing.{oee}-OEENode,Time taken (OEE:handle): 25 ,,,,
22-04-15,"07:37:56.396",,INFO,[1000000007743166],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:37:56.895",,INFO,[1000000007743167],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:37:57.908",,INFO,[1000000007743168],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:37:57.392",,INFO,[1000000007743169],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:37:58.130",,INFO,[1000000007743170],routing.{oee}-OEENode,Time taken (OEE:handle): 14 ,,,,
22-04-15,"07:38:00.909",,INFO,[1000000007743171],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:00.913",,INFO,[1000000007743172],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:01.841",,INFO,[1000000007743173],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:01.835",,INFO,[1000000007743174],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:38:10.385",,INFO,[1000000007743175],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:10.395",,INFO,[1000000007743176],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:10.507",,INFO,[1000000007743177],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:10.620",,INFO,[1000000007743178],routing.{oee}-OEENode,Time taken (OEE:handle): 22 ,,,,
22-04-15,"07:38:10.492",,INFO,[1000000007743179],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:38:10.384",,INFO,[1000000007743180],routing.{oee}-OEENode,Time taken (OEE:handle): 23 ,,,,
22-04-15,"07:38:12.179",,INFO,[1000000007743181],routing.{oee}-OEENode,Time taken (OEE:handle): 22 ,,,,
22-04-15,"07:38:11.320",,INFO,[1000000007743182],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:10.704",,INFO,[1000000007743183],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:11.328",,INFO,[1000000007743184],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
22-04-15,"07:38:11.992",,INFO,[1000000007743185],routing.{oee}-OEENode,Time taken (OEE:handle): 21 ,,,,
22-04-15,"07:38:15.067",,INFO,[1000000007743186],routing.{oee}-OEENode,Time taken (OEE:handle): 24 ,,,,
22-04-15,"07:38:16.416",,INFO,[1000000007743187],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
22-04-15,"07:38:16.533",,INFO,[1000000007743188],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
22-04-15,"07:38:15.846",,INFO,[1000000007743189],routing.{oee}-OEENode,Time taken (OEE:handle): 19 ,,,,
22-04-15,"07:38:27.161",,INFO,[1000000007743190],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:38:28.370",,INFO,[1000000007743191],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:38:27.260",,INFO,[1000000007743192],routing.{oee}-OEENode,Time taken (OEE:handle): 16 ,,,,
22-04-15,"07:38:28.401",,INFO,[1000000007743193],routing.{oee}-OEENode,Time taken (OEE:handle): 21 ,,,,
22-04-15,"07:38:27.553",,INFO,[1000000007743194],routing.{oee}-OEENode,Time taken (OEE:handle): 18 ,,,,
